title,description,price,quantity,status,userId,hash,updatedBy,isArchived,dateCreate,dateUpdate,categoryId
Engine 28,High performance with excellent reliability 754,7814.04,26,Removed,2,6ad24a06-c3a4-4afe-a1a0-4ddb590868eb,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Fuel System 1981,Efficient and environmentally friendly 627,5428.73,66,Unpublished,4,bf47e3af-6455-405c-9df6-df38f0d395b0,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Engine 4741,Optimal design for modern vessels 3425,1710.38,99,Removed,3,da210f2e-6a2e-464e-89d5-92d197c9ae44,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 3540,High performance with excellent reliability 746,7251.76,2,Expired,2,e953a277-77f9-4f92-8f6b-1d1caaad0395,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Deck Equipment 4241,Efficient and environmentally friendly 4191,959.83,48,ZeroStock,2,6972757e-da73-4de0-aaa8-e5e89850e5e0,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Hull 190,High performance with excellent reliability 1574,953.95,73,Expired,2,10f1c3ce-93b1-4c5b-bdf4-1312f1358b17,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Engine 2498,Precision engineered for marine use 638,6220.41,59,Published,2,65d7aefe-72dc-449b-b7fe-217696c22692,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 1243,Precision engineered for marine use 282,6952.93,48,Expired,5,dd99a914-8622-461c-8ac7-a4292b158530,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Deck Equipment 3069,Efficient and environmentally friendly 1874,3404.32,40,Published,3,d4f11278-2296-44cc-a955-f889a7ca7eef,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Engine 2257,Durable and built to last 139,2539.8,89,Unpublished,5,68bcf307-da80-4d24-a4e7-93006d320f80,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Deck Equipment 1407,Optimal design for modern vessels 3322,4980.29,12,Unpublished,2,a980e0a8-d50f-4437-b879-624c93257116,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 1865,Precision engineered for marine use 4852,3537.9,99,Removed,3,e0b9c67c-15ff-41fb-a83a-991de842c42c,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Hull 4813,Durable and built to last 2101,7336.13,7,Expired,3,7ddafbef-f60a-4ec2-bdf6-ae43e83c66e3,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Fuel System 2316,Optimal design for modern vessels 4564,3235.87,3,Expired,4,4c1601cf-95f7-4219-b0f7-d2427ce5472b,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Navigation System 2378,Precision engineered for marine use 2746,9316.65,95,Removed,4,8a9fdbe2-3deb-4008-b3dc-0d1f230f4fcf,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Deck Equipment 2445,Precision engineered for marine use 236,4744.41,58,Removed,4,b11fa4cc-ead7-4ded-8523-712a40aa8520,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Deck Equipment 1862,Precision engineered for marine use 2876,1750.7,96,Unpublished,5,7a8ebafd-8d47-405d-a67d-a537d1cd2565,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Deck Equipment 3134,Efficient and environmentally friendly 734,4008.47,54,Removed,5,e9c8b423-3384-4867-a832-f7538f181bdf,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Hull 3851,Efficient and environmentally friendly 2153,4792.09,43,Expired,4,046a79d2-828a-4163-90d8-a6720afcfdcf,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Navigation System 2474,Durable and built to last 4816,3616.57,36,Expired,2,c794919b-b569-4e70-a95b-9a59a51d6f04,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Navigation System 1579,Efficient and environmentally friendly 2016,5150.04,45,ZeroStock,4,62959bb4-eb7e-4639-b8dc-7f5e0ecdbcad,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Fuel System 1319,Optimal design for modern vessels 4180,8945.36,53,Expired,2,66f8a165-1e13-49dc-b49d-14083ce54567,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Engine 888,Precision engineered for marine use 4442,4632.33,84,Published,4,5d251bce-ccf7-4e64-9fd9-c8d025f1e77c,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Navigation System 1196,Efficient and environmentally friendly 2762,4280.96,50,Removed,3,1065b7fd-f8db-419f-aecb-7520914d1c95,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Fuel System 3734,High performance with excellent reliability 4895,3490.2,41,Unpublished,5,9bdddd56-bb79-417b-9f82-7a2aac2bc3ba,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Deck Equipment 2291,Efficient and environmentally friendly 1783,5510.58,26,Removed,2,1abc2fa1-d478-439e-a196-31e87c05f581,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Fuel System 1655,Optimal design for modern vessels 1426,8115.87,29,Removed,2,0feda91c-f153-4c5b-9e2e-4c1410ae87aa,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Deck Equipment 3558,Optimal design for modern vessels 153,8355.08,74,ZeroStock,5,c99fab8a-2d56-4d80-af3f-0ceea88219e8,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Propeller 2337,Precision engineered for marine use 2889,8506.39,55,ZeroStock,2,d8418c98-4ca3-4ddc-8c90-6258434406b0,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Deck Equipment 3145,State-of-the-art technology 777,9358.17,18,Removed,2,bb1ca0d9-cd26-4832-8e2c-c3ce221f1214,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Propeller 4112,Efficient and environmentally friendly 191,8656.24,42,Published,4,d6402448-4211-470e-a397-e81b3a249e15,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Hull 2837,Optimal design for modern vessels 3813,8536.1,57,ZeroStock,3,b0cf9cf9-a18c-4b2e-9d06-d8abd9a4a9e7,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Engine 2026,Optimal design for modern vessels 2269,7570.66,39,Expired,3,5fe1c065-8ed9-4d5b-8c95-c47daa881054,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Hull 2689,Precision engineered for marine use 1565,567.93,51,Published,5,aa4daa21-7592-42b3-8107-b78040529776,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Propeller 2151,State-of-the-art technology 3205,6907.98,75,Expired,2,b842bc2c-fd30-4975-ad17-b281554004f0,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Deck Equipment 2115,High performance with excellent reliability 772,3915.08,42,Expired,5,e633d9fe-d063-42ce-b2f4-3281f816daea,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Deck Equipment 1763,Efficient and environmentally friendly 4023,965.39,98,Removed,4,fb487792-a1f4-4a55-8286-8614c1402487,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Hull 1458,Optimal design for modern vessels 3858,8884.56,50,Published,3,b3ed92eb-bd68-438e-b100-7ca9c5ebb57d,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Hull 4675,High performance with excellent reliability 1380,1556.78,38,Unpublished,4,2f504beb-9b6d-47e4-b02b-74d628bd2ad7,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Hull 3342,Durable and built to last 464,7417.65,33,Expired,3,ad892307-2911-463e-b423-00d15329887a,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Engine 511,State-of-the-art technology 208,1998.27,9,Unpublished,2,9aa2ea12-9196-4acc-a843-3b72e5a8696a,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Engine 1767,Efficient and environmentally friendly 3652,1804.9,8,Removed,4,1734f971-4953-4e1a-9f03-f217f520f562,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Deck Equipment 338,Precision engineered for marine use 451,5604.76,24,ZeroStock,4,36bf9ebc-7ec3-4dab-824d-8b31b2c0a9ae,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 2427,Efficient and environmentally friendly 4140,3495.07,92,Published,2,7e69440c-80fa-4324-86c1-af440c966680,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Hull 4023,High performance with excellent reliability 2552,1174.13,42,ZeroStock,5,d27f2b89-aec4-4cd9-8c5c-52b22d48647b,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Navigation System 2616,Optimal design for modern vessels 852,1827.97,78,ZeroStock,3,c00ff86e-435a-420c-97c4-6c25637efe48,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Navigation System 1606,State-of-the-art technology 3862,337.58,83,Published,4,e5446a04-7edb-442a-8b3f-e914a13e0c47,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Deck Equipment 2135,State-of-the-art technology 3745,4984.11,45,Removed,2,6343e5d1-5adf-486b-a5ae-d4cf791d6429,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Hull 4774,State-of-the-art technology 4667,2588.93,37,Unpublished,3,dbe887d2-c59f-4301-a6b1-d3549e141d78,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Hull 2827,Durable and built to last 4301,8104.52,9,Unpublished,2,b9ea7432-badc-4bb4-abc8-f239bea604c0,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Fuel System 719,High performance with excellent reliability 3981,6356.77,44,Unpublished,5,0b429226-cd7b-489b-940c-b06b9a5d08a7,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Engine 2215,Efficient and environmentally friendly 1892,1025.82,86,Expired,5,9f8e71a4-ca27-40cf-803d-67e7afea8c90,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Engine 2036,Precision engineered for marine use 3744,3920.12,2,Published,4,4bbb222b-7691-4327-9d2a-3d57edb432a8,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Hull 2819,High performance with excellent reliability 3611,2597.57,70,Expired,3,d2490e5e-3c38-4916-9b76-e90762712e93,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Hull 3456,State-of-the-art technology 2654,3755.58,63,Published,5,4698ab26-15c4-4362-8a02-5801272b307c,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Deck Equipment 433,State-of-the-art technology 2125,5878.5,5,Expired,3,4d1cb351-eb4f-454c-9d4b-e965fdb04358,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Fuel System 2873,State-of-the-art technology 1845,7832.55,37,Published,5,a9be7554-b676-49d4-aaa8-ab56968a03e6,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 2691,Efficient and environmentally friendly 4625,3640.68,80,Published,3,40b6eda8-e83c-4a32-bbf6-28864c38d7d3,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Deck Equipment 4982,Precision engineered for marine use 650,659.3,83,Expired,5,4c23a19a-0a26-48ec-8eec-45ee53bd22d8,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Engine 2059,Durable and built to last 2790,4915.17,52,ZeroStock,5,67a766ef-6620-427e-9eae-8281c2091238,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Propeller 1724,Optimal design for modern vessels 1215,1513.64,0,Unpublished,5,1fdd476d-439b-43d1-9266-41623aca3fea,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Fuel System 2834,State-of-the-art technology 3832,1890.83,88,Expired,2,97842ea9-7d60-48a1-9852-8be307ed2c98,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Deck Equipment 3564,Efficient and environmentally friendly 3101,9656.79,24,Published,4,49571cc9-fde2-475c-a21f-e7aca6d7e58d,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Engine 3100,Efficient and environmentally friendly 4097,6222.69,5,Removed,4,1ad4bc90-123f-4338-a3a9-0552d1dea179,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Fuel System 598,High performance with excellent reliability 2657,624.23,87,ZeroStock,3,b95d85db-2a83-4c68-ad82-11d9e9ba0cc7,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Fuel System 2685,Durable and built to last 4591,1653.41,73,Published,5,89e22122-3960-4d7f-93b1-7863f2e6fdb5,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Deck Equipment 600,High performance with excellent reliability 749,3545.1,58,Published,5,2ee5a991-4ca0-4e35-9ba1-89975b68e1fd,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Engine 3436,Efficient and environmentally friendly 1127,9132.38,17,Expired,4,b41d9e83-c39a-4398-b715-7d19fb4d0bc1,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Engine 960,High performance with excellent reliability 3212,3635.94,64,Removed,5,daab45ed-97ed-4bb0-b61b-4fdb167f4537,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Deck Equipment 3609,Durable and built to last 4069,8181.89,85,Published,5,fc4413be-a705-4ac6-a3d0-b859115f0a8d,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Fuel System 4802,State-of-the-art technology 1453,6175.38,2,Unpublished,4,8b19228e-5df3-4ca3-bf11-fe08dfd9e2bd,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 60,Efficient and environmentally friendly 512,9546.59,61,ZeroStock,2,16cc33cf-0f9e-4588-aa70-f64099b220fa,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Deck Equipment 3626,Optimal design for modern vessels 2594,2705.38,70,Removed,2,f725ad03-6bc4-4a18-bd76-195436db01ee,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Propeller 2036,High performance with excellent reliability 4326,7342.87,35,Removed,4,80d95921-d805-4780-b715-1e9e9dbf5232,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Navigation System 59,High performance with excellent reliability 474,8822.36,82,Unpublished,3,073c8d39-d81e-49a5-92c6-3a5c96b40249,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Fuel System 260,High performance with excellent reliability 3968,8315.88,50,ZeroStock,4,fc73398e-ce7b-4a37-8bf7-3f4e7f99cf6b,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Deck Equipment 93,High performance with excellent reliability 4338,3144.27,17,Expired,4,f6f319c6-1ed5-4aa3-b6b6-a58d5f9932eb,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Navigation System 299,High performance with excellent reliability 2740,8523.35,57,Removed,5,3f99a019-8b3b-401f-9e6b-7da29fac93f0,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Hull 3185,Efficient and environmentally friendly 723,9301.77,87,Published,2,c7d43d1b-b256-4c54-a2ca-dfeb731bec8b,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Navigation System 2222,Precision engineered for marine use 4843,3342.54,19,Expired,3,aab39f6b-6231-4713-9887-4fcfbb9b72b6,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Navigation System 1455,Optimal design for modern vessels 3845,7199.3,56,Removed,2,20b84032-e079-452e-990f-0cfb5c4e60c1,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Deck Equipment 1374,State-of-the-art technology 2590,7051.19,16,Unpublished,3,efd53d87-3b8b-4968-bfb8-d81f8a83d9c3,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Navigation System 3084,Optimal design for modern vessels 2440,9954.88,67,Removed,3,c14fb9c5-054f-4f9a-91b7-f41d598d4c47,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Hull 823,Precision engineered for marine use 3400,9744.09,73,Expired,2,ce783705-75ae-4be1-a01f-9c3f947d7833,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Navigation System 2960,High performance with excellent reliability 2617,6521.0,82,Unpublished,4,24ca0dc3-22db-427b-93c0-0fd0bb955a0b,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Fuel System 2209,Precision engineered for marine use 2732,5396.01,60,ZeroStock,5,8f1e66eb-6ddb-4178-a4dd-0cc2405894ec,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Fuel System 787,Precision engineered for marine use 2129,726.42,97,Published,3,f07c25f9-aabc-41e9-b41d-10d453607e1e,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Hull 3069,Optimal design for modern vessels 1956,924.83,98,Expired,2,3779925e-998a-4484-8729-4aac94595cd3,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Deck Equipment 2838,Optimal design for modern vessels 1158,2810.27,62,Unpublished,5,d4ccd33a-c8d0-4814-a1d6-352b6f6e43fc,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Fuel System 3371,State-of-the-art technology 4610,4762.11,85,ZeroStock,4,ebece0e5-ba35-41c2-ae45-47ae65e52271,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Engine 3738,High performance with excellent reliability 2686,2430.3,48,Removed,3,ec2c3b92-c34a-4423-a2f6-e1cbde7c021d,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Deck Equipment 2741,High performance with excellent reliability 1461,1870.52,3,Removed,4,5cb25c08-c131-4a9b-b7d7-133cd4ba4385,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Hull 1157,State-of-the-art technology 3284,3390.53,34,Unpublished,3,6e9fb61c-0010-4a6e-9d36-1369d8cc2a4e,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Hull 1758,Durable and built to last 4345,606.47,48,Expired,2,07779fff-8483-4d0f-a536-4595249f81c0,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Fuel System 4959,Optimal design for modern vessels 2858,2470.14,53,Expired,4,8dee42b3-4505-457c-a023-2d6b424ab143,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Fuel System 2189,Optimal design for modern vessels 4980,898.34,28,ZeroStock,2,7fc50548-487e-4af4-bb11-73e4dba9f609,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Engine 2483,State-of-the-art technology 4407,5344.72,33,Published,3,27e4451b-6b5c-4ca9-a88e-79130782b606,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Deck Equipment 1239,State-of-the-art technology 216,5236.14,88,Expired,3,2a130229-3331-4242-a265-9f3448965541,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Deck Equipment 4347,Optimal design for modern vessels 4883,1289.81,72,Removed,3,2338eee3-e6a7-4984-a8fe-e75852689123,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Fuel System 132,Efficient and environmentally friendly 703,7139.16,31,Expired,3,0250df85-1a68-44ea-9e31-046b87996637,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Propeller 3122,Optimal design for modern vessels 947,2042.17,16,Published,4,f7edc4e1-7cbb-4552-9552-df977d3c2fd4,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Propeller 2881,Durable and built to last 2457,8746.34,54,Expired,4,7400a486-6b15-4ca5-a5a5-dfaca3e8fb04,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Fuel System 4856,Efficient and environmentally friendly 779,7572.82,43,Unpublished,3,807bd219-399a-4924-96a4-8afc545008e1,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Fuel System 3523,Precision engineered for marine use 292,9600.47,48,Published,4,1a58f92a-ceeb-4d5f-a947-8d3353ba3eb2,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Fuel System 2949,State-of-the-art technology 1390,9546.01,40,Removed,5,2f6d0a09-a081-4394-8821-3e446835e2e1,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Hull 2427,Durable and built to last 4597,5446.14,94,Published,4,6ef88dc4-aaf5-4557-bb22-edc1f72a2b08,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Deck Equipment 2886,State-of-the-art technology 1774,4396.74,37,Published,4,29a82fe4-65a8-418a-a6a2-7b60683560af,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Engine 1866,Efficient and environmentally friendly 1989,1934.72,19,Expired,3,1aecf52f-c939-4088-b13f-f82f1a656154,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Navigation System 4567,High performance with excellent reliability 3056,7512.88,77,Expired,4,dd38e5dc-6f2b-4ce6-9e2c-f02870e420a4,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Engine 3508,Durable and built to last 4820,2914.62,54,Removed,2,541c6fa8-2f82-45ed-83e2-aa0dc60af8b1,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Fuel System 192,Precision engineered for marine use 143,9983.03,50,Removed,3,8f450c06-f640-4c87-86be-dc57f36b3415,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Deck Equipment 2191,High performance with excellent reliability 3120,3584.04,69,ZeroStock,3,1519260a-5868-4f6d-aeba-cb876eb9cbeb,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Engine 3492,Precision engineered for marine use 727,6930.17,53,Removed,5,65b74a17-b9a5-43cf-b20b-774535704186,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Fuel System 3426,Precision engineered for marine use 3152,1041.1,72,Published,5,270fb01b-5677-41bd-96c3-bed425dfec36,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Propeller 1282,Durable and built to last 1470,5982.77,27,Unpublished,4,0c262727-bc69-492a-a61d-ce6870c9ce4b,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Engine 1889,Optimal design for modern vessels 2719,5126.87,33,Expired,4,ead8de61-b1ed-49de-b9f2-b7c6d865a6e5,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Engine 4003,State-of-the-art technology 2825,8681.63,19,ZeroStock,4,dde7938e-db53-4d2f-8ab4-d18efde17892,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Hull 2711,High performance with excellent reliability 4916,8912.13,85,Published,5,be74dec2-1cf7-454a-a95d-6565ee2dbcfb,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Hull 562,Efficient and environmentally friendly 199,2432.55,40,Expired,3,55793feb-94aa-46cb-aacb-1f9aa5dfe3d3,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Fuel System 1395,Efficient and environmentally friendly 2979,4844.14,35,Unpublished,5,5c02a692-98ab-4bfd-bf24-cc6e302d903c,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Propeller 2098,Optimal design for modern vessels 2752,7853.55,95,ZeroStock,5,dcaffc38-921f-48a9-a5cc-8d560a69c9bb,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Fuel System 258,Efficient and environmentally friendly 3314,5883.4,82,Published,5,c6ae593e-e497-4038-b9dd-f22d7f33c259,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Navigation System 4314,State-of-the-art technology 1923,2384.88,52,Removed,4,4846f3eb-f5f8-4274-8448-37212928a202,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Hull 3503,State-of-the-art technology 3921,5694.16,81,Unpublished,5,169ddac0-b9db-4695-9c8d-3992b797e570,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Deck Equipment 1129,State-of-the-art technology 1353,2792.68,36,Removed,4,f66d8674-152c-4afd-a225-afaed6ada756,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Hull 3332,Efficient and environmentally friendly 4272,7651.04,47,Unpublished,5,21b71276-397a-4478-abbe-addba48583cd,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 4944,Precision engineered for marine use 4630,9722.34,50,ZeroStock,4,14458270-ebf7-4468-8519-26cb9254927f,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Fuel System 1246,Durable and built to last 4133,4921.74,29,ZeroStock,2,39333a83-0714-4b64-9296-0379a36abc7a,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Engine 4162,High performance with excellent reliability 4512,3806.89,13,Removed,2,72190a64-f1a2-4f59-871d-e81b9e50c1d0,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Propeller 388,Efficient and environmentally friendly 3730,2766.19,93,ZeroStock,4,89679cb3-0ead-4037-9df3-421a251774db,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Propeller 4300,High performance with excellent reliability 4056,3112.07,37,ZeroStock,4,f907dbe7-15c8-467d-9980-a039b039b629,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Fuel System 814,Durable and built to last 1486,9265.01,95,Removed,3,b876b90b-7eab-42dd-88cf-e6a5a6d0355d,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Fuel System 1890,High performance with excellent reliability 1275,4393.6,28,Unpublished,5,a2537e52-2d0e-41af-ad4e-52664fe941a5,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Hull 1904,Efficient and environmentally friendly 4680,526.44,46,Published,3,555027bd-5eac-48c0-a1cf-b1d831149915,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Hull 1272,Optimal design for modern vessels 998,2699.29,29,Removed,4,91b30c3b-728b-45f7-9728-643675629024,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Propeller 1006,Efficient and environmentally friendly 4608,4058.06,70,Expired,4,06190966-c79e-4e34-b6ae-2e121981bd1c,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Navigation System 1655,Optimal design for modern vessels 3069,9466.07,45,Unpublished,5,1c1cbf9d-b8de-423f-b1ec-e52d8ca304f9,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Fuel System 480,Optimal design for modern vessels 1927,6553.53,48,Unpublished,5,9f0a566f-3254-42bf-b5a9-058ff236f520,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
